Product_ID,Product_Category,Launch_Region,Development_Cost,Launch_Marketing_Spend,Unit_Selling_Price,Unit_Production_Cost,First_Year_Units_Sold,Distribution_Coverage,Customer_Rating,First_Year_Profit,Unit_Margin,Margin_x_Units
PRD-3498,Office Equipment,North America,92000.0,56000.0,66.44,24.24,14700.0,0.73,3.6,472340.0,42.2,620340.0
PRD-1601,Consumer Electronics,North America,265000.0,175000.0,191.99,86.39,15200.0,0.84,4.7,1165120.0000000002,105.60000000000001,1605120.0000000002
PRD-1807,Office Equipment,Latin America,95000.0,51000.0,79.72,29.68,6800.0,0.6,3.6,194272.0,50.04,340272.0
PRD-2266,Kitchen Appliances,Latin America,134000.0,128000.0,141.9,50.76,11000.0,0.69,3.8,775540.0000000001,91.14000000000001,1002540.0000000001
PRD-2554,Personal Audio,Asia-Pacific,80000.0,59000.0,56.99,19.11,43700.0,0.82,4.8,1516356.0,37.88,1655356.0
PRD-3062,Wearable Tech,Europe,291000.0,168000.0,240.45,81.84,17000.0,0.77,4.0,2237369.9999999995,158.60999999999999,2696369.9999999995
PRD-2718,Office Equipment,North America,74000.0,45000.0,68.37,26.4,16600.0,0.73,4.4,577702.0000000001,41.970000000000006,696702.0000000001
PRD-1730,Consumer Electronics,Europe,392000.0,246000.0,464.07,193.05,12200.0,0.86,4.6,2668444.0,271.02,3306444.0
PRD-3279,Consumer Electronics,Asia-Pacific,370000.0,221000.0,290.29,130.54,20600.0,0.78,5.0,2699850.0000000005,159.75000000000003,3290850.0000000005
PRD-2965,Personal Audio,Latin America,74000.0,44000.0,51.99,17.95,17500.0,0.69,3.9,477700.0000000001,34.040000000000006,595700.0000000001
PRD-1097,Gaming Gear,Asia-Pacific,197000.0,158000.0,172.79,73.44,17800.0,0.74,4.3,1413430.0,99.35,1768430.0
PRD-2179,Smart Home,Middle East,173000.0,101000.0,201.48,90.64,6800.0,0.53,4.7,479711.9999999999,110.83999999999999,753711.9999999999
PRD-1608,Office Equipment,North America,81000.0,52000.0,66.44,24.24,15800.0,0.73,4.1,533760.0,42.2,666760.0
PRD-1140,Consumer Electronics,Latin America,196000.0,110000.0,174.39,60.76,8700.0,0.61,4.0,682581.0,113.63,988581.0
PRD-2012,Wearable Tech,Europe,226000.0,166000.0,240.45,81.84,12900.0,0.77,4.4,1654068.9999999998,158.60999999999999,2046068.9999999998
PRD-1446,Gaming Gear,Middle East,207000.0,131000.0,184.29,74.88,6800.0,0.5,4.4,405988.0,109.41,743988.0
PRD-1190,Consumer Electronics,Europe,376000.0,277000.0,538.92,198.9,12400.0,0.86,4.9,3563248.0,340.02,4216248.0
PRD-3384,Kitchen Appliances,North America,218000.0,135000.0,209.25,95.23,15200.0,0.83,4.4,1380104.0,114.02,1733104.0
PRD-2636,Gaming Gear,North America,326000.0,235000.0,314.1,121.5,21300.0,0.89,4.7,3541380.0000000005,192.60000000000002,4102380.0000000005
PRD-1912,Wearable Tech,Asia-Pacific,258000.0,169000.0,266.97,103.88,16800.0,0.8,4.6,2312912.0000000005,163.09000000000003,2739912.0000000005
PRD-1631,Consumer Electronics,North America,223000.0,189000.0,215.99,81.59,16500.0,0.84,4.5,1805600.0,134.4,2217600.0
PRD-2124,Kitchen Appliances,North America,220000.0,142000.0,209.25,95.23,13900.0,0.83,5.0,1222878.0,114.02,1584878.0
PRD-2053,Health & Fitness,Asia-Pacific,122000.0,103000.0,82.79,33.48,24900.0,0.78,4.5,1002819.0000000002,49.31000000000001,1227819.0000000002
PRD-1027,Office Equipment,Latin America,90000.0,55000.0,74.5,28.0,7600.0,0.59,3.7,208400.0,46.5,353400.0
PRD-1625,Kitchen Appliances,Europe,266000.0,146000.0,240.87,98.01,13200.0,0.84,4.0,1473752.0000000002,142.86,1885752.0000000002
PRD-1167,Office Equipment,Europe,117000.0,63000.0,91.67,34.34,14100.0,0.78,4.6,628353.0,57.33,808353.0
PRD-1233,Outdoor Tech,North America,207000.0,120000.0,169.95,58.88,10500.0,0.77,4.8,839235.0,111.07,1166235.0
PRD-3436,Kitchen Appliances,Latin America,161000.0,94000.0,122.55,49.14,9300.0,0.69,3.7,427713.0,73.41,682713.0
PRD-1841,Consumer Electronics,North America,235000.0,178000.0,215.99,81.59,13700.0,0.84,4.2,1428280.0,134.4,1841280.0
PRD-1328,Home Automation,Europe,316000.0,205000.0,229.44,98.28,17000.0,0.77,4.1,1708720.0,131.16,2229720.0
PRD-2392,Wearable Tech,Asia-Pacific,277000.0,177000.0,274.45,92.12,13400.0,0.8,4.7,1989222.0,182.32999999999998,2443222.0
PRD-2352,Smart Home,Europe,182000.0,124000.0,140.53,55.1,13600.0,0.81,4.6,855848.0,85.43,1161848.0
PRD-1647,Office Equipment,Europe,124000.0,66000.0,94.34,37.4,11300.0,0.78,3.6,453422.0,56.940000000000005,643422.0
PRD-3476,Gaming Gear,North America,396000.0,253000.0,314.1,121.5,22600.0,0.89,4.6,3703760.000000001,192.60000000000002,4352760.000000001
PRD-3260,Consumer Electronics,Europe,396000.0,260000.0,479.04,210.6,13100.0,0.86,4.3,2860564.000000001,268.44000000000005,3516564.000000001
PRD-3003,Outdoor Tech,North America,187000.0,129000.0,159.75,60.8,10300.0,0.77,4.0,703185.0,98.95,1019185.0
PRD-3149,Health & Fitness,Middle East,139000.0,96000.0,141.78,54.6,6700.0,0.6,3.8,349106.0,87.18,584106.0
PRD-1806,Gaming Gear,Middle East,172000.0,135000.0,178.59,68.4,6000.0,0.5,4.2,354140.0,110.19,661140.0
PRD-2255,Kitchen Appliances,Europe,228000.0,166000.0,240.87,98.01,11100.0,0.84,4.2,1191746.0000000002,142.86,1585746.0000000002
PRD-3448,Home Automation,Asia-Pacific,235000.0,167000.0,207.48,73.72,18200.0,0.74,4.8,2032432.0,133.76,2434432.0
PRD-3309,Consumer Electronics,Asia-Pacific,314000.0,304969.99999999936,328.57,123.22,22600.0,0.85,5.0,4087910.0,205.35,4640910.0
PRD-2209,Consumer Electronics,Middle East,145000.0,110000.0,227.76,85.36,7400.0,0.53,4.5,798759.9999999998,142.39999999999998,1053759.9999999998
PRD-2328,Office Equipment,North America,77000.0,55000.0,62.57,24.96,17600.0,0.73,3.7,529936.0,37.61,661936.0
PRD-1195,Personal Audio,Latin America,66010.0,42010.0,54.99,17.39,17900.0,0.69,3.6,572040.0,37.6,673040.0
PRD-2178,Office Equipment,North America,70000.0,50000.0,64.5,22.08,17000.0,0.73,3.6,601140.0,42.42,721140.0
PRD-3291,Consumer Electronics,North America,149000.0,98000.0,119.99,38.64,28400.0,0.8,4.7,2063340.0,81.35,2310340.0
PRD-2599,Smart Home,Middle East,190000.0,122000.0,201.48,90.64,7000.0,0.53,4.1,463879.9999999999,110.83999999999999,775879.9999999999
PRD-1902,Smart Home,Europe,194000.0,128000.0,153.99,58.58,12100.0,0.81,4.3,832461.0000000002,95.41000000000001,1154461.0000000002
PRD-1683,Outdoor Tech,North America,194000.0,115000.0,154.65,68.48,11900.0,0.77,4.0,716423.0,86.17,1025423.0
PRD-1273,Health & Fitness,Asia-Pacific,132000.0,82000.0,85.49,29.58,28300.0,0.78,4.2,1368253.0,55.91,1582253.0
PRD-2090,Consumer Electronics,Europe,423959.9999999991,255000.0,449.1,175.5,10600.0,0.86,4.4,2201160.0000000005,273.6,2900160.0000000005
PRD-1393,Health & Fitness,Asia-Pacific,125000.0,83000.0,90.89,35.43,26900.0,0.78,4.5,1283874.0,55.46,1491874.0
PRD-2735,Kitchen Appliances,Europe,245000.0,173000.0,248.64,106.92,13900.0,0.84,4.3,1551907.9999999995,141.71999999999997,1969907.9999999995
PRD-1886,Gaming Gear,North America,403000.0,278000.0,366.45,125.55,17200.0,0.89,5.0,3462479.9999999995,240.89999999999998,4143479.9999999995
PRD-3218,Home Automation,Europe,270000.0,163000.0,229.44,98.28,15800.0,0.77,4.7,1639328.0,131.16,2072328.0
PRD-2673,Outdoor Tech,North America,189000.0,135000.0,185.25,62.72,13100.0,0.77,4.0,1281143.0,122.53,1605143.0
PRD-2290,Health & Fitness,Latin America,106000.0,70000.0,106.47,38.16,12900.0,0.74,4.4,705199.0,68.31,881199.0
PRD-1398,Office Equipment,North America,77000.0,55000.0,66.44,24.24,18900.0,0.73,4.4,665580.0,42.2,797580.0
PRD-1046,Gaming Gear,North America,333000.0,128000.0,366.45,125.55,24400.0,0.89,5.0,5284959.999999999,240.89999999999998,5877959.999999999
PRD-3026,Gaming Gear,North America,312000.0,263000.0,345.51,129.6,20100.0,0.89,5.0,3764791.0,215.91,4339791.0
PRD-1297,Office Equipment,Latin America,104000.0,61000.0,68.54,28.84,7600.0,0.6,3.7,136720.0,39.7,301720.0
PRD-1288,Home Automation,Asia-Pacific,198000.0,140000.0,201.5,82.84,13100.0,0.74,4.9,1216446.0,118.66,1554446.0
PRD-1085,Kitchen Appliances,Europe,257000.0,163000.0,279.72,100.98,13500.0,0.84,4.3,1992990.0,178.74,2412990.0
PRD-2751,Health & Fitness,North America,143000.0,109000.0,112.79,39.9,28900.0,0.8,5.0,1854521.0000000005,72.89000000000001,2106521.0000000005
PRD-3152,Wearable Tech,Europe,239000.0,156000.0,226.71,84.48,14900.0,0.77,4.4,1724227.0000000005,142.23000000000002,2119227.0000000005
PRD-2701,Smart Home,North America,350000.0,222000.0,265.05,95.55,26800.0,0.95,4.8,3970600.0,169.5,4542600.0
PRD-1726,Kitchen Appliances,Latin America,129000.0,76000.0,134.16,52.38,11200.0,0.69,4.1,710936.0,81.78,915936.0
PRD-2752,Wearable Tech,Asia-Pacific,314000.0,182000.0,266.97,103.88,17800.0,0.8,4.5,2407002.0000000005,163.09000000000003,2903002.0000000005
PRD-1778,Home Automation,Europe,297000.0,198000.0,258.12,92.82,19100.0,0.77,4.4,2662230.0,165.3,3157230.0
PRD-3280,Health & Fitness,Latin America,103000.0,60000.0,103.48,34.92,9400.0,0.74,4.4,481464.0,68.56,644464.0
PRD-1651,Smart Home,North America,273000.0,220000.0,265.05,95.55,30200.0,0.95,5.0,4625900.0,169.5,5118900.0
PRD-2971,Smart Home,North America,357000.0,244000.0,273.42,105.0,26500.0,0.95,5.0,3862130.0,168.42000000000002,4463130.0
PRD-2374,Personal Audio,Asia-Pacific,88000.0,68000.0,64.19,22.26,38200.0,0.82,4.9,1445725.9999999998,41.92999999999999,1601725.9999999998
PRD-2677,Office Equipment,Latin America,97000.0,59000.0,73.01,28.0,7900.0,0.6,3.5,199579.0000000001,45.010000000000005,355579.00000000006
PRD-2576,Gaming Gear,North America,336000.0,273000.0,376.92,137.7,17600.0,0.89,5.0,3601272.000000001,239.22000000000003,4210272.000000001
PRD-3417,Office Equipment,Europe,112000.0,70000.0,89.0,31.28,11000.0,0.78,3.9,452920.0,57.72,634920.0
PRD-1940,Consumer Electronics,Europe,412000.0,304969.99999999936,464.07,193.05,10100.0,0.86,4.3,2009302.0,271.02,2737302.0
PRD-2362,Wearable Tech,Asia-Pacific,238000.0,162000.0,244.51,98.0,18800.0,0.8,3.8,2354388.0,146.51,2754388.0
PRD-2087,Gaming Gear,Asia-Pacific,191000.0,184000.0,167.39,67.32,20000.0,0.74,4.3,1626399.9999999998,100.07,2001399.9999999998
PRD-2243,Outdoor Tech,Europe,205000.0,139000.0,198.45,68.82,8900.0,0.61,4.0,809707.0,129.63,1153707.0
PRD-2917,Office Equipment,Latin America,86000.0,60000.0,81.95,26.32,7100.0,0.6,3.9,248973.0,55.63,394973.0
PRD-2899,Smart Home,Middle East,165000.0,108000.0,234.33,93.28,7600.0,0.53,4.3,798980.0,141.05,1071980.0
PRD-3175,Personal Audio,Latin America,78000.0,42010.0,51.99,17.95,21700.0,0.69,3.6,619668.0000000001,34.040000000000006,738668.0000000001
PRD-2521,Smart Home,North America,282000.0,253000.0,298.53,111.3,23400.0,0.95,4.9,3846181.999999999,187.22999999999996,4381181.999999999
PRD-2942,Wearable Tech,Europe,226000.0,166000.0,226.71,84.48,11700.0,0.77,4.8,1272091.0000000002,142.23000000000002,1664091.0000000002
PRD-2446,Kitchen Appliances,Latin America,122000.0,81000.0,126.42,54.0,8400.0,0.69,3.7,405328.0,72.42,608328.0
PRD-1985,Kitchen Appliances,Europe,223000.0,150000.0,233.1,89.1,46995.99999999991,0.84,4.9,1239800.0,144.0,6767423.999999987
PRD-2613,Outdoor Tech,North America,194000.0,115000.0,180.15,70.4,11000.0,0.77,4.4,898250.0,109.75,1207250.0
PRD-1997,Gaming Gear,Asia-Pacific,233000.0,146000.0,178.19,65.28,23100.0,0.74,5.0,2229221.0,112.91,2608221.0
PRD-2245,Personal Audio,Latin America,78000.0,42010.0,54.99,17.39,15400.0,0.69,4.4,460040.0,37.6,579040.0
PRD-1365,Personal Audio,Europe,88000.0,71000.0,75.15,25.18,36400.0,0.79,4.9,1659908.0000000002,49.970000000000006,1818908.0000000002
PRD-2316,Gaming Gear,Middle East,213000.0,151000.0,207.09,70.56,5400.0,0.5,4.1,359609.0,136.53,737262.0
PRD-2513,Outdoor Tech,Europe,209000.0,112000.0,204.12,75.48,8800.0,0.61,4.4,811031.9999999998,128.64,1132031.9999999998
PRD-1592,Wearable Tech,Europe,281000.0,187000.0,240.45,81.84,12500.0,0.77,3.9,1514624.9999999998,158.60999999999999,1982624.9999999998
PRD-2788,Home Automation,Asia-Pacific,239000.0,135000.0,183.54,78.28,12900.0,0.74,4.8,983853.9999999998,105.25999999999999,1357853.9999999998
PRD-2873,Outdoor Tech,Europe,175000.0,116000.0,198.45,68.82,7600.0,0.61,4.2,694188.0,129.63,985188.0
PRD-1283,Outdoor Tech,Europe,179000.0,129000.0,187.11,71.04,8800.0,0.61,3.8,713416.0000000001,116.07000000000001,1021416.0000000001
PRD-3479,Health & Fitness,Middle East,138000.0,92000.0,150.12,53.04,7800.0,0.6,3.8,527224.0000000001,97.08000000000001,757224.0000000001
PRD-1415,Kitchen Appliances,Europe,254000.0,155000.0,240.87,98.01,15700.0,0.84,4.3,1833902.0,142.86,2242902.0
PRD-1438,Home Automation,Asia-Pacific,216000.0,153000.0,195.51,76.0,13700.0,0.74,3.9,1268286.9999999998,119.50999999999999,1637286.9999999998
PRD-2977,Office Equipment,Latin America,84000.0,52000.0,68.54,28.84,8500.0,0.6,3.5,201450.0,39.7,337450.0
PRD-2912,Wearable Tech,Europe,270000.0,152000.0,247.32,89.76,16400.0,0.77,3.9,2161984.0,157.56,2583984.0
PRD-2080,Health & Fitness,Latin America,101000.0,74000.0,106.47,38.16,10400.0,0.74,4.7,535424.0,68.31,710424.0
PRD-2900,Consumer Electronics,Europe,344000.0,252000.0,494.01,187.2,10200.0,0.86,4.5,2533462.0,306.81,3129462.0
PRD-3340,Health & Fitness,Latin America,100000.0,71000.0,106.47,38.16,11400.0,0.74,4.0,607734.0,68.31,778734.0
PRD-2546,Gaming Gear,North America,396000.0,253000.0,335.04,145.8,24200.0,0.89,5.0,3930608.0,189.24,4579608.0
PRD-2485,Personal Audio,Latin America,69000.0,42010.0,50.49,20.17,21300.0,0.69,3.8,534816.0,30.32,645816.0
PRD-1871,Consumer Electronics,North America,270000.0,193000.0,197.99,76.79,15000.0,0.84,5.0,1355000.0,121.2,1818000.0
PRD-1402,Wearable Tech,Asia-Pacific,286000.0,205000.0,229.54,100.94,18600.0,0.8,4.7,1900960.0,128.6,2391960.0
PRD-2713,Health & Fitness,Asia-Pacific,120000.0,93000.0,93.59,31.53,23000.0,0.78,4.5,1214380.0,62.06,1427380.0
PRD-2552,Wearable Tech,Europe,237000.0,201000.0,206.1,79.2,12600.0,0.77,4.1,1160940.0,126.89999999999999,1598940.0
PRD-2748,Office Equipment,North America,85000.0,49000.0,62.57,24.96,18100.0,0.73,4.2,546741.0,37.61,680741.0
PRD-1087,Office Equipment,Latin America,99000.0,47000.0,68.54,28.84,9000.0,0.6,4.0,211300.0,39.7,357300.0
PRD-3410,Consumer Electronics,Europe,423959.9999999991,286000.0,464.07,193.05,9000.0,0.86,4.4,1725180.0,271.02,2439180.0
PRD-3431,Consumer Electronics,North America,230000.0,160000.0,185.99,79.19,17600.0,0.84,4.6,1489680.0000000002,106.80000000000001,1879680.0000000002
PRD-2376,Gaming Gear,Middle East,207000.0,131000.0,172.89,77.04,6400.0,0.5,3.7,275439.9999999999,95.84999999999998,613439.9999999999
PRD-2391,Health & Fitness,North America,170000.0,106000.0,116.39,43.68,22500.0,0.78,4.1,1359975.0000000002,72.71000000000001,1635975.0000000002
PRD-2919,Consumer Electronics,Asia-Pacific,327000.0,214000.0,299.86,115.9,23900.0,0.85,4.4,3855644.0,183.96,4396644.0
PRD-3328,Home Automation,Asia-Pacific,248000.0,166000.0,195.51,76.0,12600.0,0.74,4.5,1091826.0,119.50999999999999,1505826.0
PRD-2834,Wearable Tech,North America,355000.0,191000.0,304.98,120.75,19300.0,0.93,4.3,3009639.0000000005,184.23000000000002,3555639.0000000005
PRD-1362,Smart Home,Europe,187000.0,104000.0,145.02,60.32,12400.0,0.81,4.6,759280.0000000002,84.70000000000002,1050280.0000000002
PRD-1465,Personal Audio,Latin America,66010.0,45000.0,45.99,19.06,17700.0,0.69,4.0,369661.00000000006,26.930000000000003,476661.00000000006
PRD-2240,Consumer Electronics,Europe,352000.0,280000.0,538.92,198.9,11000.0,0.86,4.5,3108220.0,340.02,3740220.0
PRD-1463,Outdoor Tech,Europe,162000.0,111000.0,204.12,75.48,9900.0,0.61,3.7,1000535.9999999998,128.64,1273535.9999999998
PRD-3187,Office Equipment,Latin America,88000.0,48000.0,68.54,28.84,7100.0,0.6,3.5,145870.0,39.7,281870.0
PRD-1163,Outdoor Tech,Europe,190000.0,127000.0,175.77,73.26,9300.0,0.61,3.5,636343.0,102.51,953343.0
PRD-2986,Kitchen Appliances,Latin America,127000.0,98000.0,134.16,52.38,8200.0,0.69,4.5,445596.0,81.78,670596.0
PRD-1036,Kitchen Appliances,Latin America,155000.0,77000.0,130.29,58.86,11000.0,0.69,4.3,553729.9999999999,71.42999999999999,785729.9999999999
PRD-1318,Home Automation,Asia-Pacific,230000.0,152000.0,183.54,78.28,14500.0,0.74,4.7,1144269.9999999998,105.25999999999999,1526269.9999999998
PRD-2084,Wearable Tech,North America,326000.0,227000.0,287.04,124.2,15700.0,0.93,4.9,2003588.0000000005,162.84000000000003,2556588.0000000005
PRD-1758,Office Equipment,North America,87000.0,56000.0,64.5,22.08,16500.0,0.73,4.2,556930.0,42.42,699930.0
PRD-1934,Wearable Tech,North America,301000.0,208000.0,296.01,110.4,14900.0,0.93,4.8,2256589.0,185.60999999999999,2765589.0
PRD-1066,Kitchen Appliances,Latin America,132000.0,84000.0,118.68,55.62,8000.0,0.69,4.1,288480.00000000006,63.06000000000001,504480.00000000006
PRD-2836,Kitchen Appliances,Latin America,160000.0,90000.0,138.03,57.24,7800.0,0.69,4.4,380161.9999999999,80.78999999999999,630161.9999999999
PRD-2511,Health & Fitness,North America,189000.0,107000.0,123.59,42.42,21300.0,0.8,4.4,1460921.0,81.17,1728921.0
PRD-3159,Consumer Electronics,Asia-Pacific,287000.0,219000.0,338.14,134.2,21700.0,0.85,5.0,3919498.0,203.94,4425498.0
PRD-2327,Gaming Gear,Asia-Pacific,231000.0,138000.0,188.99,63.24,17800.0,0.74,4.9,1869350.0,125.75,2238350.0
PRD-2930,Consumer Electronics,Europe,400000.0,274000.0,449.1,175.5,11200.0,0.86,4.3,2390320.0000000005,273.6,3064320.0000000005
PRD-3477,Office Equipment,Europe,109000.0,60000.0,91.67,34.34,13500.0,0.78,4.6,604955.0,57.33,773955.0
PRD-1872,Smart Home,Europe,169000.0,119000.0,136.05,62.06,11000.0,0.81,4.4,525890.0000000001,73.99000000000001,813890.0000000001
PRD-3032,Wearable Tech,Europe,255000.0,154000.0,212.97,87.12,15700.0,0.77,4.2,1566845.0,125.85,1975845.0
PRD-3370,Health & Fitness,Latin America,114000.0,76000.0,97.51,36.0,12400.0,0.74,3.8,572724.0000000001,61.510000000000005,762724.0000000001
PRD-1899,Consumer Electronics,Asia-Pacific,290000.0,230000.0,338.14,134.2,19800.0,0.85,4.6,3518012.0,203.94,4038012.0
PRD-2028,Office Equipment,North America,89000.0,46000.0,66.44,24.24,16300.0,0.73,3.5,552860.0,42.2,687860.0
PRD-2937,Office Equipment,Europe,105000.0,68000.0,86.33,35.36,13800.0,0.78,3.8,530386.0,50.97,703386.0
PRD-2652,Smart Home,Europe,155000.0,108000.0,162.96,56.84,14600.0,0.81,4.8,1286352.0,106.12,1549352.0
PRD-3060,Consumer Electronics,Latin America,191000.0,129000.0,159.99,57.04,8900.0,0.78,4.4,596255.0000000001,102.95000000000002,916255.0000000001
PRD-3390,Consumer Electronics,Europe,189000.0,123000.0,169.59,68.2,10400.0,0.61,4.4,742456.0,101.39,1054456.0
PRD-3366,Gaming Gear,Middle East,201000.0,153000.0,207.09,70.56,7000.0,0.5,3.7,601710.0,136.53,955710.0
PRD-1470,Consumer Electronics,Latin America,194000.0,105000.0,150.39,58.9,10200.0,0.61,4.0,634197.9999999998,91.48999999999998,933197.9999999998
PRD-1897,Office Equipment,Latin America,77000.0,47000.0,75.25,30.52,8800.0,0.6,4.1,269624.00000000006,44.730000000000004,393624.00000000006
PRD-2778,Office Equipment,North America,71000.0,53000.0,70.31,23.52,13000.0,0.73,4.0,484270.0000000001,46.790000000000006,608270.0000000001
PRD-1789,Smart Home,Middle East,180000.0,123000.0,227.76,85.36,7200.0,0.53,4.0,722279.9999999999,142.39999999999998,1025279.9999999999
PRD-1130,Consumer Electronics,Europe,388000.0,304969.99999999936,523.95,181.35,10500.0,0.86,4.2,2890300.0000000005,342.6,3597300.0000000005
PRD-3452,Wearable Tech,Europe,281000.0,187000.0,212.97,87.12,16100.0,0.77,4.7,1558185.0,125.85,2026185.0
PRD-1903,Health & Fitness,Asia-Pacific,113000.0,94000.0,85.49,29.58,23800.0,0.78,4.4,1123658.0,55.91,1330658.0
PRD-1528,Home Automation,Asia-Pacific,242000.0,143000.0,183.54,78.28,17900.0,0.74,4.4,1499153.9999999998,105.25999999999999,1884153.9999999998
PRD-2716,Kitchen Appliances,Latin America,125000.0,89000.0,130.29,58.86,8300.0,0.69,4.1,378868.9999999999,71.42999999999999,592868.9999999999
PRD-1372,Wearable Tech,Asia-Pacific,246000.0,190000.0,252.0,106.82,17100.0,0.8,3.8,2046578.0,145.18,2482578.0
PRD-2404,Personal Audio,Asia-Pacific,73000.0,54000.0,58.79,21.0,42000.0,0.82,4.7,1460180.0,37.79,1587180.0
PRD-3104,Wearable Tech,North America,362000.0,212000.0,313.95,106.95,19100.0,0.93,4.7,3379700.0,207.0,3953700.0
PRD-1723,Health & Fitness,Asia-Pacific,124000.0,107000.0,96.29,34.45,31600.0,0.78,4.5,1723144.0,61.84,1954144.0
PRD-2882,Wearable Tech,Europe,234000.0,193000.0,219.84,95.04,15100.0,0.77,4.1,1457480.0,124.8,1884480.0
PRD-2845,Personal Audio,Latin America,78000.0,43000.0,48.99,18.5,18400.0,0.69,3.6,440016.0,30.490000000000002,561016.0
PRD-3042,Smart Home,Europe,203000.0,121000.0,145.02,60.32,13900.0,0.81,4.4,853330.0000000002,84.70000000000002,1177330.0000000002
PRD-1958,Home Automation,Europe,272000.0,172000.0,229.44,98.28,14200.0,0.77,4.3,1418472.0,131.16,1862472.0
PRD-3371,Consumer Electronics,North America,238000.0,187000.0,179.99,71.99,14900.0,0.84,5.0,1184200.0000000002,108.00000000000001,1609200.0000000002
PRD-1643,Outdoor Tech,Europe,203000.0,133000.0,181.44,79.92,7600.0,0.61,3.6,435552.0,101.52,771552.0
PRD-2814,Kitchen Appliances,North America,246000.0,139000.0,216.15,84.55,14200.0,0.83,4.9,1483720.0000000002,131.60000000000002,1868720.0000000002
PRD-1614,Kitchen Appliances,North America,242000.0,125000.0,223.05,92.56,15500.0,0.83,4.4,1655595.0000000002,130.49,2022595.0000000002
PRD-1306,Kitchen Appliances,Latin America,158000.0,86000.0,134.16,52.38,10900.0,0.69,3.6,647402.0,81.78,891402.0
PRD-2366,Gaming Gear,North America,319000.0,288000.0,376.92,137.7,21500.0,0.89,5.0,4536230.000000001,239.22000000000003,5143230.000000001
PRD-2950,Health & Fitness,Latin America,104000.0,63000.0,97.51,36.0,12100.0,0.74,4.4,577271.0000000001,61.510000000000005,744271.0000000001
PRD-1924,Personal Audio,Asia-Pacific,94000.0,52000.0,56.99,19.11,46995.99999999991,0.82,4.6,1763152.0000000002,37.88,1780208.4799999967
